,,,,,,"Ministério da Educação",,,,,,,,,,,
,,,,,,"Instituto Nacional de Estudos e Pesquisas Educacionais Anísio Teixeira",,,,,,,,,,,
,,,,,,"Resultados ENADE 2005",,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
co_grupo,co_ies,co_munic,"Ano Enade",Área,"Sub. Área","Nome da IES","Sigla IES","Município (funcionamento do curso)",UF,"Média FG_Ing","Média FG_Conc","Média CE_Ing","Média CE_Conc","Média Geral Ing","Média Geral Conc",Conceito_Enade,Conceito_IDD
17,43,4209300,2005,"ARQUITETURA E URBANISMO",,"CENTRO UNIVERSITÁRIO NOVE DE JULHO",UNINOVE,"SÃO PAULO",SP,"44,70000076293945","48,5","29,700000762939453","39,70000076293945","33,5","41,900001525878906",2,2
17,3849,1709500,2005,"ARQUITETURA E URBANISMO",,"CENTRO UNIVERSITÁRIO PLÍNIO LEITE",UNIPLI,NITERÓI,RJ,"40,900001525878906","51,599998474121094","24,299999237060547","42,20000076293945","28,5","44,599998474121094",3,3
17,3363,1709302,2005,"ARQUITETURA E URBANISMO",,"CENTRO UNIVERSITÁRIO POSITIVO",UNICENP,CURITIBA,PR,"35,70000076293945","52,70000076293945","25,200000762939453","50,900001525878906","27,799999237060547","51,29999923706055",3,4
17,1426,5211503,2005,"ARQUITETURA E URBANISMO",,"CENTRO UNIVERSITÁRIO RITTER DOS REIS","Ritter dos","PORTO ALEGRE",RS,"50,400001525878906","57,20000076293945","34,400001525878906","58,20000076293945","38,400001525878906",58,4,4
17,3460,3134202,2005,"ARQUITETURA E URBANISMO",,"CENTRO UNIVERSITÁRIO UNIVATES",UNIVATES,LAJEADO,RS,"42,900001525878906",,"28,5",,"32,099998474121094",,SC,
17,10,4125506,2005,"ARQUITETURA E URBANISMO",,"ESCOLA DE ARQUITETURA E URBANISMO DE SÃO PAULO","Escola da","SÃO PAULO",SP,"55,70000076293945",,"44,099998474121094",,47,,SC,
17,21,4322400,2005,"ARQUITETURA E URBANISMO",,"FACULDADE ASSIS GURGACZ",FAG,CASCAVEL,PR,"51,70000076293945",,"39,099998474121094",,"42,29999923706055",,SC,
17,319,3515509,2005,"ARQUITETURA E URBANISMO",,"FACULDADE BARDDAL DE ARTES APLICADAS",FB-AA,FLORIANÓPOLIS,SC,50,,"42,099998474121094",,"44,099998474121094",,SC,
17,387,5002704,2005,"ARQUITETURA E URBANISMO",,"FACULDADE BRASILEIRA",,VITÓRIA,ES,"51,70000076293945","56,599998474121094",38,"48,20000076293945","41,400001525878906","50,29999923706055",3,2
17,3151,4204202,2005,"ARQUITETURA E URBANISMO",,"FACULDADE CAMBURY",,GOIÂNIA,GO,"50,400001525878906",,"40,29999923706055",,"42,79999923706055",,SC,
17,296,4301602,2005,"ARQUITETURA E URBANISMO",,"FACULDADE DE ARACRUZ",FACHA,ARACRUZ,ES,"46,29999923706055",,"29,299999237060547",,"33,5",,SC,
17,2,5300108,2005,"ARQUITETURA E URBANISMO",,"FACULDADE DE ARQUITETURA E URBANISMO DE PERNAMBUCO",FAUPE,RECIFE,PE,56,"57,79999923706055","35,70000076293945",51,"40,79999923706055","52,70000076293945",4,3
17,446,4306106,2005,"ARQUITETURA E URBANISMO",,"FACULDADE DE ARQUITETURA E URBANISMO DO PLANALTO CENTRAL",FAUPLAC,BRASÍLIA,DF,"61,79999923706055","55,900001525878906",53,50,"55,20000076293945","51,5",4,
17,420,3529005,2005,"ARQUITETURA E URBANISMO",,"FACULDADE DE ARTES PLÁSTICAS DA FUNDAÇÃO ARMANDO ALVARES PENTEADO",FAAP,"SÃO PAULO",SP,"45,099998474121094","52,599998474121094","26,299999237060547","45,5",31,"47,29999923706055",3,3
17,20,4314100,2005,"ARQUITETURA E URBANISMO",,"FACULDADE DE CIÊNCIAS AGRÁRIAS E EXATAS DE PRIMAVERA DO LESTE",,"PRIMAVERA DO LESTE",MT,"42,79999923706055",,"31,399999618530273",,"34,29999923706055",,SC,
17,3974,5218805,2005,"ARQUITETURA E URBANISMO",,"FACULDADE DE CIÊNCIAS EXATAS E TECNOLÓGICAS SANTO AGOSTINHO - FACET",FACET,"MONTES CLAROS",MG,"54,70000076293945",,"37,70000076293945",,42,,SC,
17,665,3554102,2005,"ARQUITETURA E URBANISMO",,"FACULDADE DE CIÊNCIAS HUMANAS ESUDA",FCHE,RECIFE,PE,"45,70000076293945","48,900001525878906","30,399999618530273","43,79999923706055","34,29999923706055","45,099998474121094",3,3
17,40,2903201,2005,"ARQUITETURA E URBANISMO",,"FACULDADE DINÂMICA DAS CATARATAS",UDC,"FOZ DO IGUAÇU",PR,"49,599998474121094","57,29999923706055","29,700000762939453","47,29999923706055","34,70000076293945","49,79999923706055",3,4
17,40,2918407,2005,"ARQUITETURA E URBANISMO",,"FACULDADE NACIONAL",FINAC,VITÓRIA,ES,"45,900001525878906",,"32,099998474121094",,"35,5",,SC,
17,719,5100250,2005,"ARQUITETURA E URBANISMO",,"FACULDADE UNIME DE CIÊNCIAS EXATAS E TECNOLÓGICAS",FCT,"LAURO DE FREITAS",BA,"47,70000076293945",,"28,299999237060547",,"33,20000076293945",,SC,
